Project,Stn,Date,Time,Meter,Reading,Grav_base,NAD27_UTM_,NAD27_UT_1,NAD83_UTM_,NAD83_UT_1,NGVD29,WGS84_LatD,WGS84_LonD,GPS_Class,Obs_grav,TC_0_53m,TC_53m_400,TC_400m_10,TC_10Km_16,TC_Density,Curv_C,Free_Air,SBA_200,SBA_205,SBA_210,SBA_215,SBA_220,SBA_225,SBA_230,SBA_235,SBA_240,SBA_245,SBA_250,SBA_255,SBA_260,SBA_265,SBA_267,SBA_270,CBA_200,CBA_205,CBA_210,CBA_215,CBA_220,CBA_225,CBA_230,CBA_235,CBA_240,CBA_245,CBA_250,CBA_255,CBA_260,CBA_265,CBA_267,CBA_270,X,Y
PG,"266",16-Mar,14:29:21,G546,3312.659999999999854,"1000",326566.640000000013970,4386232.919999999925494,326486.309999999997672,4386432.780000000260770,1329.358999999999924,39.610091920000002,-119.021215999999995,PP,979715.344999999972060,0.004000000000000,0.051000000000000,0.150000000000000,-0.047000000000000,"1",-0.495000000000000,-8.846000000000000,-120.269999999999996,-123.060000000000002,-125.840000000000003,-128.629999999999995,-131.409999999999997,-134.199999999999989,-136.979999999999990,-139.770000000000010,-142.550000000000011,-145.340000000000003,-148.129999999999995,-150.909999999999997,-153.699999999999989,-156.479999999999990,-157.599999999999994,-159.270000000000010,-120.939999999999998,-123.750000000000000,-126.549999999999997,-129.349999999999994,-132.150000000000006,-134.960000000000008,-137.759999999999991,-140.560000000000002,-143.360000000000014,-146.169999999999987,-148.969999999999999,-151.770000000000010,-154.569999999999993,-157.379999999999995,-158.500000000000000,-160.180000000000007,326486.310,4386432.780
PG,"267",16-Mar,14:40:31,G546,3308.070000000000164,"1000",326868.109999999986030,4386264.169999999925494,326787.780000000027940,4386464.030000000260770,1351.065000000000055,39.610434310000002,-119.017714400000003,PP,979710.667000000015832,0.005000000000000,0.070000000000000,0.174000000000000,-0.038000000000000,"1",-0.499000000000000,-6.859000000000000,-120.099999999999994,-122.930000000000007,-125.760000000000005,-128.599999999999994,-131.430000000000007,-134.259999999999991,-137.090000000000003,-139.919999999999987,-142.750000000000000,-145.580000000000013,-148.409999999999997,-151.240000000000009,-154.069999999999993,-156.909999999999997,-158.039999999999992,-159.740000000000009,-120.680000000000007,-123.519999999999996,-126.370000000000005,-129.210000000000008,-132.060000000000002,-134.909999999999997,-137.750000000000000,-140.599999999999994,-143.439999999999998,-146.289999999999992,-149.129999999999995,-151.979999999999990,-154.819999999999993,-157.669999999999987,-158.810000000000002,-160.509999999999991,326787.780,4386464.030
PG,"268",16-Mar,14:51:26,G546,3314.090000000000146,"1000",327285.570000000006985,4386238.440000000409782,327205.239999999990687,4386438.299999999813735,1316.200000000000045,39.610286879999997,-119.012847600000001,PP,979716.802000000025146,0.026000000000000,0.037000000000000,0.153000000000000,-0.054000000000000,"1",-0.493000000000000,-11.465000000000000,-121.790000000000006,-124.540000000000006,-127.299999999999997,-130.060000000000002,-132.819999999999993,-135.580000000000013,-138.330000000000013,-141.090000000000003,-143.849999999999994,-146.610000000000014,-149.370000000000005,-152.120000000000005,-154.879999999999995,-157.639999999999986,-158.740000000000009,-160.400000000000006,-122.450000000000003,-125.219999999999999,-128.000000000000000,-130.770000000000010,-133.539999999999992,-136.319999999999993,-139.090000000000003,-141.870000000000005,-144.639999999999986,-147.419999999999987,-150.189999999999998,-152.969999999999999,-155.740000000000009,-158.520000000000010,-159.629999999999995,-161.289999999999992,327205.240,4386438.300
PG,"269",16-Mar,15:02:26,G546,3321.989999999999782,"1000",327710.630000000004657,4386197.929999999701977,327630.299999999988358,4386397.790000000037253,1274.903999999999996,39.610007699999997,-119.007888500000007,PP,979724.851999999955297,0.003000000000000,0.046000000000000,0.166000000000000,-0.066000000000000,"1",-0.484000000000000,-16.126999999999999,-122.989999999999995,-125.659999999999997,-128.330000000000013,-131.000000000000000,-133.669999999999987,-136.340000000000003,-139.020000000000010,-141.689999999999998,-144.360000000000014,-147.030000000000001,-149.699999999999989,-152.370000000000005,-155.039999999999992,-157.719999999999999,-158.780000000000001,-160.389999999999986,-123.659999999999997,-126.349999999999994,-129.030000000000001,-131.719999999999999,-134.409999999999997,-137.099999999999994,-139.789999999999992,-142.479999999999990,-145.159999999999997,-147.849999999999994,-150.539999999999992,-153.229999999999990,-155.919999999999987,-158.599999999999994,-159.680000000000007,-161.289999999999992,327630.300,4386397.790
PG,"270",16-Mar,15:13:01,G546,3326.449999999999818,"1000",328174.440000000002328,4386100.400000000372529,328094.119999999995343,4386300.259999999776483,1248.791999999999916,39.609222680000002,-119.002463500000005,PP,979729.398000000044703,0.000000000000000,0.005000000000000,0.146000000000000,-0.073000000000000,"1",-0.479000000000000,-19.564000000000000,-124.230000000000004,-126.849999999999994,-129.469999999999999,-132.090000000000003,-134.699999999999989,-137.319999999999993,-139.939999999999998,-142.550000000000011,-145.169999999999987,-147.789999999999992,-150.400000000000006,-153.020000000000010,-155.639999999999986,-158.250000000000000,-159.300000000000011,-160.870000000000005,-125.040000000000006,-127.670000000000002,-130.310000000000002,-132.949999999999989,-135.580000000000013,-138.219999999999999,-140.860000000000014,-143.490000000000009,-146.129999999999995,-148.770000000000010,-151.409999999999997,-154.039999999999992,-156.680000000000007,-159.319999999999993,-160.370000000000005,-161.949999999999989,328094.120,4386300.260
PG,"271",12-Mar,15:25:21,G233,3210.590000000000146,"2000",318035.539999999979045,4385737.570000000298023,317955.179999999993015,4385937.429999999701977,1235.231999999999971,39.603861320000000,-119.120394000000005,PP,979730.778999999980442,0.000000000000000,0.001000000000000,0.037000000000000,-0.019000000000000,"1",-0.476000000000000,-21.888000000000002,-125.420000000000002,-128.009999999999991,-130.599999999999994,-133.189999999999998,-135.780000000000001,-138.360000000000014,-140.949999999999989,-143.539999999999992,-146.129999999999995,-148.719999999999999,-151.310000000000002,-153.889999999999986,-156.479999999999990,-159.069999999999993,-160.110000000000014,-161.659999999999997,-126.340000000000003,-128.949999999999989,-131.560000000000002,-134.169999999999987,-136.780000000000001,-139.389999999999986,-142.000000000000000,-144.610000000000014,-147.229999999999990,-149.840000000000003,-152.449999999999989,-155.060000000000002,-157.669999999999987,-160.280000000000001,-161.330000000000013,-162.889999999999986,317955.180,4385937.430
PG,"272",12-Mar,15:37:26,G233,3213.980000000000018,"2000",318904.229999999981374,4385779.280000000260770,318823.869999999995343,4385979.139999999664724,1232.832000000000107,39.604421000000002,-119.110293600000006,PP,979734.361000000033528,0.000000000000000,0.001000000000000,0.040000000000000,-0.022000000000000,"1",-0.475000000000000,-19.096000000000000,-122.430000000000007,-125.010000000000005,-127.599999999999994,-130.180000000000007,-132.759999999999991,-135.349999999999994,-137.930000000000007,-140.509999999999991,-143.099999999999994,-145.680000000000007,-148.259999999999991,-150.849999999999994,-153.430000000000007,-156.009999999999991,-157.050000000000011,-158.599999999999994,-123.340000000000003,-125.950000000000003,-128.550000000000011,-131.159999999999997,-133.770000000000010,-136.370000000000005,-138.979999999999990,-141.580000000000013,-144.189999999999998,-146.800000000000011,-149.400000000000006,-152.009999999999991,-154.620000000000005,-157.219999999999999,-158.259999999999991,-159.830000000000013,318823.870,4385979.140
PG,"273",12-Mar,15:49:16,G233,3216.400000000000091,"2000",319653.619999999995343,4385862.660000000149012,319573.270000000018626,4386062.519999999552965,1234.748000000000047,39.605329900000001,-119.101593300000005,PP,979736.918999999994412,0.000000000000000,0.001000000000000,0.049000000000000,-0.026000000000000,"1",-0.475000000000000,-16.027000000000001,-119.519999999999996,-122.109999999999999,-124.700000000000003,-127.280000000000001,-129.870000000000005,-132.460000000000008,-135.039999999999992,-137.629999999999995,-140.219999999999999,-142.810000000000002,-145.389999999999986,-147.979999999999990,-150.569999999999993,-153.159999999999997,-154.189999999999998,-155.740000000000009,-120.420000000000002,-123.030000000000001,-125.640000000000001,-128.250000000000000,-130.860000000000014,-133.469999999999999,-136.080000000000013,-138.689999999999998,-141.300000000000011,-143.909999999999997,-146.520000000000010,-149.129999999999995,-151.740000000000009,-154.349999999999994,-155.400000000000006,-156.960000000000008,319573.270,4386062.520
PG,"274",12-Mar,16:06:11,G233,3211.880000000000109,"2000",320468.750000000000000,4385724.559999999590218,320388.400000000023283,4385924.419999999925494,1260.726000000000113,39.604257699999998,-119.092067200000002,PP,979732.152000000001863,0.005000000000000,0.008000000000000,0.057000000000000,-0.034000000000000,"1",-0.481000000000000,-12.686000000000000,-118.359999999999999,-121.000000000000000,-123.640000000000001,-126.280000000000001,-128.919999999999987,-131.569999999999993,-134.210000000000008,-136.849999999999994,-139.490000000000009,-142.129999999999995,-144.770000000000010,-147.419999999999987,-150.060000000000002,-152.699999999999989,-153.759999999999991,-155.340000000000003,-119.250000000000000,-121.909999999999997,-124.579999999999998,-127.239999999999995,-129.900000000000006,-132.569999999999993,-135.229999999999990,-137.900000000000006,-140.560000000000002,-143.219999999999999,-145.889999999999986,-148.550000000000011,-151.219999999999999,-153.879999999999995,-154.949999999999989,-156.539999999999992,320388.400,4385924.420
PG,"275",13-Mar,8:29:11,G233,3201.630000000000109,"2000",321282.950000000011642,4385904.019999999552965,321202.599999999976717,4386103.879999999888241,1295.297000000000025,39.606043860000000,-119.082637899999995,PP,979721.126000000047497,0.001000000000000,0.007000000000000,0.071000000000000,-0.036000000000000,"1",-0.488000000000000,-13.209000000000000,-121.780000000000001,-124.489999999999995,-127.209999999999994,-129.919999999999987,-132.629999999999995,-135.349999999999994,-138.060000000000002,-140.780000000000001,-143.490000000000009,-146.210000000000008,-148.919999999999987,-151.629999999999995,-154.349999999999994,-157.060000000000002,-158.150000000000006,-159.780000000000001,-122.670000000000002,-125.400000000000006,-128.139999999999986,-130.879999999999995,-133.610000000000014,-136.349999999999994,-139.090000000000003,-141.819999999999993,-144.560000000000002,-147.300000000000011,-150.030000000000001,-152.770000000000010,-155.509999999999991,-158.240000000000009,-159.340000000000003,-160.979999999999990,321202.600,4386103.880
PG,"276",13-Mar,8:59:36,G233,3199.230000000000018,"2000",321620.460000000020955,4385808.049999999813735,321540.109999999986030,4386007.910000000149012,1303.737000000000080,39.605250089999998,-119.078683200000000,PP,979718.594000000040978,0.000000000000000,0.007000000000000,0.068000000000000,-0.036000000000000,"1",-0.490000000000000,-13.068000000000000,-122.340000000000003,-125.079999999999998,-127.810000000000002,-130.539999999999992,-133.270000000000010,-136.000000000000000,-138.740000000000009,-141.469999999999999,-144.199999999999989,-146.930000000000007,-149.659999999999997,-152.400000000000006,-155.129999999999995,-157.860000000000014,-158.949999999999989,-160.590000000000003,-123.250000000000000,-126.000000000000000,-128.759999999999991,-131.509999999999991,-134.259999999999991,-137.020000000000010,-139.770000000000010,-142.530000000000001,-145.280000000000001,-148.039999999999992,-150.789999999999992,-153.550000000000011,-156.300000000000011,-159.050000000000011,-160.159999999999997,-161.810000000000002,321540.110,4386007.910
PG,"277",13-Mar,9:15:31,G233,3196.489999999999782,"2000",322113.520000000018626,4385902.150000000372529,322033.169999999983702,4386102.009999999776483,1319.202999999999975,39.606199949999997,-119.072968799999998,PP,979715.702999999979511,0.000000000000000,0.004000000000000,0.072000000000000,-0.036000000000000,"1",-0.493000000000000,-11.275000000000000,-121.849999999999994,-124.609999999999999,-127.379999999999995,-130.139999999999986,-132.900000000000006,-135.669999999999987,-138.430000000000007,-141.199999999999989,-143.960000000000008,-146.729999999999990,-149.490000000000009,-152.250000000000000,-155.020000000000010,-157.780000000000001,-158.889999999999986,-160.550000000000011,-122.750000000000000,-125.540000000000006,-128.330000000000013,-131.120000000000005,-133.900000000000006,-136.689999999999998,-139.479999999999990,-142.259999999999991,-145.050000000000011,-147.840000000000003,-150.620000000000005,-153.409999999999997,-156.199999999999989,-158.990000000000009,-160.099999999999994,-161.770000000000010,322033.170,4386102.010
PG,"278",13-Mar,9:25:46,G233,3197.150000000000091,"2000",322565.229999999981374,4385813.320000000298023,322484.890000000013970,4386013.179999999701977,1321.693999999999960,39.605493799999998,-119.067686699999996,PP,979716.400999999954365,0.023000000000000,0.003000000000000,0.068000000000000,-0.037000000000000,"1",-0.494000000000000,-9.747000000000000,-120.530000000000001,-123.299999999999997,-126.069999999999993,-128.840000000000003,-131.610000000000014,-134.379999999999995,-137.150000000000006,-139.909999999999997,-142.680000000000007,-145.449999999999989,-148.219999999999999,-150.990000000000009,-153.759999999999991,-156.530000000000001,-157.639999999999986,-159.300000000000011,-121.400000000000006,-124.189999999999998,-126.980000000000004,-129.780000000000001,-132.569999999999993,-135.360000000000014,-138.150000000000006,-140.939999999999998,-143.729999999999990,-146.520000000000010,-149.319999999999993,-152.110000000000014,-154.900000000000006,-157.689999999999998,-158.810000000000002,-160.479999999999990,322484.890,4386013.180
PG,"279",13-Mar,9:42:16,G233,3198.130000000000109,"2000",322894.599999999976717,4385776.719999999739230,322814.260000000009313,4385976.580000000074506,1323.615999999999985,39.605232379999997,-119.063842800000003,PP,979717.437000000034459,0.000000000000000,0.001000000000000,0.068000000000000,-0.037000000000000,"1",-0.494000000000000,-8.092000000000001,-119.030000000000001,-121.810000000000002,-124.579999999999998,-127.349999999999994,-130.129999999999995,-132.900000000000006,-135.680000000000007,-138.449999999999989,-141.219999999999999,-144.000000000000000,-146.770000000000010,-149.539999999999992,-152.319999999999993,-155.090000000000003,-156.199999999999989,-157.860000000000014,-119.959999999999994,-122.760000000000005,-125.549999999999997,-128.349999999999994,-131.150000000000006,-133.939999999999998,-136.740000000000009,-139.539999999999992,-142.330000000000013,-145.129999999999995,-147.930000000000007,-150.719999999999999,-153.520000000000010,-156.319999999999993,-157.430000000000007,-159.110000000000014,322814.260,4385976.580
